Episode_id,Location_id,NamedCharacters
50,5,homer_simpson:marge_simpson:announcer:selma_bouvier:patty_bouvier
50,552,lisa_simpson:homer_simpson:marge_simpson:selma_bouvier:patty_bouvier
50,375,track_announcer:marge_simpson:homer_simpson
50,325,patty_bouvier:selma_bouvier
50,325,lisa_simpson:selma_bouvier:bart_simpson:patty_bouvier
50,553,troy_mcclure:different_announcer:chef_rodrigo:marge_simpson:homer_simpson:gregory
50,15,homer_simpson:barney_gumble
50,554,lisa_simpson:bart_simpson:patty_bouvier:selma_bouvier
50,5,homer_simpson:barney_gumble
50,555,fabrizio:woman
50,5,homer_simpson:voice
50,553,marge_simpson:troy_mcclure:woman_on_tv_1:woman_on_tv_2
50,325,patty_bouvier:homer_simpson:lisa_simpson
50,273,teenage_boy:man_shopper
50,5,homer_simpson:marge_simpson
50,5,homer_simpson:chief_wiggum:chif_wiggum
50,557,marge_simpson:homer_simpson
50,5,marge_simpson:homer_simpson
51,558,dad:teenager:bart_simpson:edna_krabappel-flanders:apu_nahasapeemapetilon:service_manager
51,3,todd_flanders:seymour_skinner:ted:lisa_simpson:bart_simpson:nelson_muntz:miss_hoover:edna_krabappel-flanders:sound-alikes:kids:mister_amazing:milhouse_van_houten:sparkle:chuck
51,5,homer_simpson:marge_simpson
51,3,edna_krabappel-flanders:nelson_muntz:milhouse_van_houten:bart_simpson
51,558,groundskeeper_willie:edna_krabappel-flanders:bart_simpson
51,203,jasper_beardly:edna_krabappel-flanders
51,3,bart_simpson:miss_hoover:edna_krabappel-flanders
51,559,romantic_lover_voice:edna_krabappel-flanders
51,5,marge_simpson:homer_simpson:bart_simpson:edna_krabappel-flanders:lisa_simpson
51,188,ned_flanders:maude_flanders:todd_flanders
51,560,helen_lovejoy:rev_timothy_lovejoy:ned_flanders
51,5,bart_simpson:lisa_simpson
51,188,southern_private:ned_flanders:maude_flanders
51,5,bart_simpson:marge_simpson:homer_simpson
51,3,edna_krabappel-flanders:bart_simpson
51,188,rod_flanders:todd_flanders:ned_flanders:homer_simpson
51,5,homer_simpson:ned_flanders:announcer:charles_boyer:bart_simpson
51,3,miss_hoover:edna_krabappel-flanders:bart_simpson
51,5,homer_simpson:marge_simpson
51,84,edna_krabappel-flanders:bart_simpson
51,3,edna_krabappel-flanders:bart_simpson
51,541,bart_simpson:homer_simpson:ned_flanders:lisa_simpson
51,3,edna_krabappel-flanders:bart_simpson
51,5,homer_simpson:lisa_simpson:marge_simpson:bart_simpson
51,559,edna_krabappel-flanders:romantic_lover_voice
51,3,edna_krabappel-flanders:bart_simpson
52,10,homer_simpson:lenny_leonard:carl_carlson:charlie
52,10,homer_simpson:lenny_leonard:charlie
52,5,homer_simpson:bart_simpson:marge_simpson
52,50,lenny_leonard:umpire:chief_wiggum:dispatcher:marge_simpson:bart_simpson:carl_carlson:homer_simpson:eddie
52,5,lisa_simpson:bart_simpson:homer_simpson:apu_nahasapeemapetilon:carl_carlson:charlie
52,563,waylon_smithers:c_montgomery_burns:ari
52,51,c_montgomery_burns:waylon_smithers
52,51,c_montgomery_burns:waylon_smithers
52,564,jose_canseco:waylon_smithers
52,565,waylon_smithers:mike_scioscia
52,566,tour_guide:ozzie_smith:waylon_smithers
52,529,waylon_smithers:don_mattingly
52,567,waylon_smithers:steve_sax
52,10,c_montgomery_burns:roger_clemens:wade_boggs:ken_griffey_jr:lenny_leonard:mike_scioscia:homer_simpson:darryl_strawberry
52,5,homer_simpson:marge_simpson:bart_simpson
52,50,c_montgomery_burns:waylon_smithers:ken_griffey_jr:hypnotist:all_the_players:homer_simpson:darryl_strawberry
52,568,roger_clemens:homer_simpson
52,10,carl_carlson:mike_scioscia
52,568,ken_griffey_jr:ralph_wiggum:bart_simpson:wade_boggs
52,50,c_montgomery_burns:don_mattingly:homer_simpson
52,568,c_montgomery_burns:darryl_strawberry:lenny_leonard:homer_simpson:roger_clemens
52,2,steve_sax:eddie:lou
52,297,dr_julius_hibbert:mike_scioscia:nurse
52,1,woman:jose_conseco
52,5,homer_simpson:marge_simpson
52,15,barney_gumble:wade_boggs:moe_szyslak
52,570,chief_wiggum:steve_sax
52,571,ozzie_smith:ticket_taker
52,5,homer_simpson:lisa_simpson:bart_simpson:c_montgomery_burns:don_mattingly:waylon_smithers
52,1,woman:jose_conseco:c_montgomery_burns:waylon_smithers:roger_clemens:hypnotist:don_mattingly:lisa_simpson:bart_simpson:marge_simpson
52,572,c_montgomery_burns:waylon_smithers:darryl_strawberry:marge_simpson:bart_simpson:homer_simpson:carl_carlson:lenny_leonard:roger_clemens:pa_announcer:lisa_simpson:charlie
52,572,singers:jasper_beardly:homer_simpson:ozzie_smith:moe_szyslak:darryl_strawberry:c_montgomery_burns:waylon_smithers
53,573,edna_krabappel-flanders:milhouse_van_houten:sherri_mackleberry:bart_simpson
53,574,miss_hoover:lisa_simpson
53,574,miss_hoover:janey:lisa_simpson:courier
53,577,dr_j_loren_pyror:janey:chuck:ralph_wiggum:milhouse_van_houten:martin_prince:lisa_simpson:bart_simpson
53,577,dr_j_loren_pyror:bart_simpson
53,5,lisa_simpson:marge_simpson:homer_simpson:bart_simpson
53,579,lisa_simpson:forte:marge_simpson
53,5,homer_simpson:lisa_simpson:eddie:bart_simpson:lou
53,581,bart_simpson:lou:eddie
53,582,mayor_joe_quimby:bart_simpson:eddie
53,583,bart_simpson:lou:eddie
53,586,eddie:lou:bart_simpson:snake_jailbird
53,587,voice:snake_jailbird:bart_simpson:eddie:lou:chief_wiggum
53,5,marge_simpson:lisa_simpson:bart_simpson
53,389,young_patty:young_selma
53,5,marge_simpson:lisa_simpson
53,3,seymour_skinner:janey:lisa_simpson:donna:tammy
53,3,seymour_skinner:principal_willie:bart_simpson
53,194,prosecutor:steve_allen:mr_montone:bart_simpson:seymour_skinner
53,3,bart_simpson:kearney_zzyzwicz:milhouse_van_houten
53,5,marge_simpson:homer_simpson
53,3,miss_hoover:ralph_wiggum:lisa_simpson:seymour_skinner
53,175,donna:tammy:lisa_simpson
53,76,seymour_skinner:bart_simpson:lisa_simpson
53,3,bart_simpson:seymour_skinner
53,28,former_teacher:seymour_skinner:milhouse_van_houten:kearney_zzyzwicz:bart_simpson
53,574,miss_hoover:lisa_simpson
53,588,seymour_skinner:teacher_1:edna_krabappel-flanders:teacher_2:martin_prince:hippie_teacher:miss_hoover
53,28,former_teacher:seymour_skinner
53,216,chief_wiggum:eddie:seymour_skinner:bart_simpson
53,76,lisa_simpson:bart_simpson:seymour_skinner
53,28,seymour_skinner:bart_simpson:milhouse_van_houten
53,3,lisa_simpson:bart_simpson
54,15,moe_szyslak:barney_gumble:homer_simpson
54,136,apu_nahasapeemapetilon:homer_simpson:sanjay_nahasapeemapetilon
54,5,homer_simpson:marge_simpson:kent_brockman
54,5,marge_simpson:homer_simpson
54,3,seymour_skinner:teacher_1
54,5,homer_simpson:marge_simpson:bart_simpson:lisa_simpson:lenny_leonard
54,10,homer_simpson:c_montgomery_burns
54,192,lou:chief_wiggum
54,5,homer_simpson:lottery_announcer:grampa_simpson:kent_brockman:marge_simpson:lisa_simpson:bart_simpson
54,593,vet:nurse:homer_simpson:marge_simpson:bart_simpson:krusty_the_clown
54,151,bart_simpson:homer_simpson
54,5,homer_simpson:bart_simpson:lisa_simpson:marge_simpson
54,51,homer_simpson:c_montgomery_burns:waylon_smithers
54,5,marge_simpson:homer_simpson:bart_simpson:lisa_simpson
54,593,nurse:mr_danielson:vet:god
54,5,homer_simpson:marge_simpson:kent_brockman:seymour_skinner
54,3,miss_hoover:lisa_simpson
54,15,sadistic_barfly:homer_simpson:young_barfly:moe_szyslak
54,5,homer_simpson:marge_simpson:lisa_simpson:bart_simpson
54,53,ned_flanders:c_montgomery_burns
54,53,c_montgomery_burns:waylon_smithers
54,595,c_montgomery_burns:homer_simpson:waylon_smithers:barney_gumble
54,5,lisa_simpson:homer_simpson:marge_simpson:bart_simpson
54,1,kent_brockman:bart_simpson
55,596,homer_simpson:ticket_man
54,1,kent_brockman:bart_simpson:butler
54,53,waylon_smithers:c_montgomery_burns:bart_simpson
54,5,homer_simpson:lisa_simpson:marge_simpson
55,134,lisa_simpson:homer_simpson:marge_simpson
55,596,homer_simpson:marge_simpson:bart_simpson:lisa_simpson:ticket_man
55,597,general:president:homer_simpson
55,598,bart_simpson:lisa_simpson
55,597,homer_simpson:marge_simpson
55,2,marge_simpson:bart_simpson:homer_simpson
55,5,marge_simpson:homer_simpson:lisa_simpson
55,600,cowboy_1:cowboy_2:homer_simpson:bartender:bar_owner:yodelin_zeke:lurleen_lumpkin
55,15,homer_simpson:moe_szyslak
55,600,lurleen_lumpkin:homer_simpson
55,5,homer_simpson:marge_simpson
55,601,nurse:male_nurse
55,144,homer_simpson:lenny_leonard:carl_carlson
55,15,homer_simpson:moe_szyslak
55,602,lurleen_lumpkin:homer_simpson
55,491,lurleen_lumpkin:music_store_owner:homer_simpson
55,603,dj:moe_szyslak:barney_gumble:krusty_the_clown:snake_jailbird
55,5,lisa_simpson:bart_simpson:homer_simpson:marge_simpson
55,602,lurleen_lumpkin:homer_simpson
55,5,homer_simpson:marge_simpson
55,605,mr_boylan:homer_simpson:marge_simpson:lurleen_lumpkin
55,605,homer_simpson:lurleen_lumpkin:bart_simpson:mr_boylan
55,606,homer_simpson:lurleen_lumpkin
55,5,marge_simpson:patty_bouvier:homer_simpson:bart_simpson:announcer:mule:lurleen_lumpkin:executive
55,607,homer_simpson:lurleen_lumpkin
55,607,lurleen_lumpkin:homer_simpson:young_girl:girl:pretty_girl:marge_simpson:executive
55,5,orville:hurley:mc:marge_simpson:homer_simpson:lurleen_lumpkin
56,5,lisa_simpson:homer_simpson:bart_simpson:marge_simpson:patty_bouvier:selma_bouvier:sideshow_bob
56,5,bart_simpson:selma_bouvier
56,608,sideshow_bob:krusty_the_clown
56,451,sideshow_bob:krusty_the_clown:cellmate_1
56,5,bart_simpson:sideshow_bob:familyeveryone
56,451,sideshow_bob:guard
56,325,sideshow_bob:selma_bouvier
56,451,sideshow_bob:selma_bouvier
56,5,lisa_simpson:marge_simpson:selma_bouvier:patty_bouvier:sideshow_bob:bart_simpson:homer_simpson:kindly_old_gent:announcer:krusty_the_clown:crooner
56,5,sideshow_bob:krusty_the_clown:bart_simpson:lisa_simpson:marge_simpson:homer_simpson:selma_bouvier
56,50,sideshow_bob:selma_bouvier:barney_gumble
56,325,selma_bouvier:patty_bouvier:sideshow_bob:man:macgyver
56,325,sideshow_bob:selma_bouvier
56,5,selma_bouvier:marge_simpson:bart_simpson:sideshow_bob:homer_simpson
56,131,lisa_simpson:bart_simpson:rev_timothy_lovejoy:sideshow_bob
56,611,homer_simpson:patty_bouvier
56,611,marge_simpson:krusty_the_clown:sideshow_bob:selma_bouvier:bart_simpson:chief_wiggum:patty_bouvier
56,5,homer_simpson:selma_bouvier:sideshow_bob:bart_simpson:marge_simpson
56,613,selma_bouvier:sideshow_bob
56,5,patty_bouvier:marge_simpson:announcer:bart_simpson:homer_simpson
56,612,sideshow_bob:bart_simpson:selma_bouvier:chief_wiggum
56,5,bart_simpson:homer_simpson
56,240,bart_simpson:sideshow_bob:chief_wiggum
56,414,chief_wiggum:sideshow_bob:selma_bouvier:marge_simpson:bart_simpson
57,5,bart_simpson:homer_simpson:marge_simpson:selma_bouvier
57,151,bill:marty:bart_simpson:milhouse_van_houten
57,614,homer_simpson:bart_simpson
57,29,homer_simpson:t-shirt_guy
57,615,marty:bill:david:nigel_bakerbutcher:derek:roadie:bart_simpson:stoned_guy
57,616,crowd:david
57,617,announcer:david:davidnigel:davidnigelderek
57,615,nigel_bakerbutcher:david:bart_simpson:derek:milhouse_van_houten:otto_mann:snake_jailbird
57,25,kent_brockman:marge_simpson:lisa_simpson:bart_simpson:homer_simpson
57,5,marge_simpson:homer_simpson:bart_simpson
57,420,bart_simpson:manager:milhouse_van_houten
57,618,nelson_muntz:bart_simpson:otto_mann
57,36,otto_mann:martin_prince:lisa_simpson
57,620,david:nigel_bakerbutcher
57,28,seymour_skinner:otto_mann:lou
57,71,bart_simpson:seymour_skinner:kids:lisa_simpson
57,622,patty_bouvier:selma_bouvier:otto_mann
57,623,otto_mann:patty_bouvier
57,624,seymour_skinner:ralph_wiggum
57,374,otto_mann:landlord
57,136,bart_simpson:apu_nahasapeemapetilon:otto_mann
57,625,otto_mann:marge_simpson:bart_simpson:homer_simpson
57,5,marge_simpson:otto_mann:homer_simpson:bart_simpson
57,25,tv_host:otto_mann:marge_simpson
57,273,homer_simpson:bart_simpson
57,273,homer_simpson:bart_simpson
57,91,homer_simpson:otto_mann
57,5,homer_simpson:marge_simpson:otto_mann:lisa_simpson:bart_simpson
57,622,otto_mann:bart_simpson:patty_bouvier
57,626,otto_mann:patty_bouvier
57,3,bart_simpson:otto_mann:kids:seymour_skinner
58,5,homer_simpson:bart_simpson
58,71,milhouse_van_houten:bart_simpson:nelson_muntz
58,3,seymour_skinner:samantha_stanky:milhouse_van_houten:bart_simpson:edna_krabappel-flanders:lewis_clark
58,27,bart_simpson:kids:edna_krabappel-flanders:nelson_muntz:samantha_stanky
58,3,milhouse_van_houten:samantha_stanky
58,36,otto_mann:bart_simpson
58,84,milhouse_van_houten:bart_simpson:samantha_stanky
58,84,bart_simpson:samantha_stanky:announcer:kent_brockman
58,5,homer_simpson:kent_brockman:marge_simpson:grave_digger:crane_operator:female_announcer:lisa_simpson
58,84,samantha_stanky:bart_simpson:milhouse_van_houten:female_announcer:homer_simpson:lisa_simpson:marge_simpson
58,5,marge_simpson:operator:homer_simpson
58,532,worker_1:worker_2
58,5,marge_simpson:homer_simpson:bart_simpson
58,36,bart_simpson:martin_prince
58,628,martin_prince:bart_simpson
58,5,marge_simpson:homer_simpson
58,561,bart_simpson:man:woman:milhouse_van_houten
58,5,homer_simpson:bart_simpson
58,84,samantha_stanky:milhouse_van_houten:mr_stanky:bart_simpson
58,5,dr_marvin_monroe:lisa_simpson:homer_simpson
58,103,chuck:ralph_wiggum
58,98,lisa_simpson:bart_simpson
58,275,luann_van_houten:bart_simpson
58,629,bart_simpson:milhouse_van_houten:luann_van_houten:kirk_van_houten
58,140,homer_simpson:marge_simpson
58,630,bart_simpson:milhouse_van_houten:samantha_stanky:nun:nun_2
59,10,homer_simpson:lenny_leonard
59,632,doctor:homer_simpson
59,5,marge_simpson:homer_simpson
59,10,waylon_smithers:c_montgomery_burns
59,51,c_montgomery_burns:lawyer
59,633,bum:herb
59,634,herb:homer_simpson
59,635,female_announcer:herb:william_powel_lookalike:bum:bum_2
59,5,bart_simpson:homer_simpson:lisa_simpson:woman:kent_brockman:marge_simpson:nbc_anchorman:jittery_private:angry_sergeant
59,50,herb:mother
59,11,lenny_leonard:carl_carlson:homer_simpson:waylon_smithers
59,51,c_montgomery_burns:waylon_smithers:homer_simpson
59,636,singers:men_singers:female_singers
59,636,c_montgomery_burns:lisa_simpson:bart_simpson
59,4,smokin_joe_frazier:homer_simpson:lisa_simpson
59,15,smokin_joe_frazier:moe_szyslak:homer_simpson:barney_gumble
59,637,herb:bum_2
59,639,homer_simpson:salesman:lisa_simpson:marge_simpson
59,188,ned_flanders:herb:todd_flanders
59,5,homer_simpson:herb:lisa_simpson:marge_simpson:bart_simpson:herb_powell
59,5,herb_powell:lisa_simpson:herb:homer_simpson:marge_simpson
59,641,herb_powell:mom:woman:man:man_2:herb
59,5,herb:lisa_simpson:bart_simpson:herb_powell:homer_simpson:marge_simpson
59,15,barney_gumble:moe_szyslak
59,5,homer_simpson:herb
60,573,edna_krabappel-flanders:bart_simpson:seymour_skinner
60,3,seymour_skinner:bart_simpson
60,5,homer_simpson:bart_simpson:marge_simpson:lisa_simpson:radio_announcer
60,76,seymour_skinner:bart_simpson
60,5,marge_simpson:bart_simpson
60,574,miss_hoover:lisa_simpson
60,573,bart_simpson:edna_krabappel-flanders:students:teachers:otto_mann:wendell_borton:nurse:milhouse_van_houten
60,644,seymour_skinner:groundskeeper_willie
60,71,otto_mann:lisa_simpson:bart_simpson
60,5,krusty_the_clown:bart_simpson:homer_simpson
60,306,lisa_simpson:dr_julius_hibbert
60,5,marge_simpson:bart_simpson:homer_simpson
60,439,martin_prince_sr:martin_prince:marge_simpson:homer_simpson:lisa_simpson:bart_simpson
60,645,mr_black:milhouse_van_houten:bart_simpson:jimbo_jones
60,5,marge_simpson:homer_simpson
60,418,kearney_zzyzwicz:lisa_simpson:bart_simpson
60,480,krusty_the_clown:lawyer
60,645,bart_simpson:dolph:lisa_simpson:kearney_zzyzwicz:sergeant
60,647,lisa_simpson:dolph
60,648,jimbo_jones:mr_black
60,5,homer_simpson:marge_simpson
60,649,dolph:jimbo_jones:lisa_simpson:bart_simpson
60,650,krusty_the_clown:line_judge
60,5,marge_simpson:homer_simpson
60,645,marge_simpson:kearney_zzyzwicz:lisa_simpson
60,651,lisa_simpson:milhouse_van_houten:kearney_zzyzwicz
60,652,lisa_simpson:jimbo_jones
60,649,lisa_simpson:bart_simpson
60,645,lisa_simpson:stablehand
60,5,homer_simpson:marge_simpson
60,5,marge_simpson:homer_simpson
60,645,mr_black:bart_simpson
60,653,milhouse_van_houten:lisa_simpson
60,653,bart_simpson:mr_black:barney_gumble:campers:jimbo_jones:kid
60,645,lisa_simpson:little_girl:ralph_wiggum:little_boy_1:bart_simpson:queen_elizabeth_ii:attendant:krusty_the_clown
60,5,yoga_instructor:tv_announcer:marge_simpson
60,645,kent_brockman:kids
60,5,homers_thought:homer_simpson:bart_simpson:kent_brockman
60,645,kent_brockman:krusty_the_clown
60,418,krusty_the_clown:lisa_simpson:bart_simpson
61,5,troy_mcclure:contestants:marge_simpson:lisa_simpson:bart_simpson:mr_bozwell:homer_simpson:deborah_jo_smallwood
61,135,ned_flanders:marge_simpson:llewellyn_sinclair:chief_wiggum:otto_mann
61,656,auditioning_woman_1:llewellyn_sinclair:auditioning_woman_2:auditioning_woman_3:marge_simpson
61,5,marge_simpson:lisa_simpson:bart_simpson:homer_simpson
61,655,helen_lovejoy:apu_nahasapeemapetilon:otto_mann:lionel_hutz:marge_simpson:llewellyn_sinclair:chief_wiggum:ned_flanders
61,657,marge_simpson:ms_sinclair
61,655,ned_flanders:marge_simpson:llewellyn_sinclair
61,5,marge_simpson:homer_simpson:video_game_voice
61,657,maggie_simpson:ms_sinclair
61,655,llewellyn_sinclair:marge_simpson:homer_simpson:ned_flanders
61,5,homer_simpson:marge_simpson:lisa_simpson:bart_simpson
61,188,homer_simpson:marge_simpson:ned_flanders
61,5,homer_simpson:marge_simpson
61,657,ms_sinclair:krusty_doll:homer_simpson
61,135,llewellyn_sinclair:otto_mann
61,655,chief_wiggum:company:actress:marge_simpson:lisa_simpson:homer_simpson:apu_nahasapeemapetilon:ned_flanders:bart_simpson:llewellyn_sinclair:otto_mann
61,658,bart_simpson:lisa_simpson:marge_simpson:homer_simpson
61,658,homer_simpson:marge_simpson
61,659,homer_simpson:marge_simpson
62,5,homer_simpson:marge_simpson
62,151,bart_simpson:marge_simpson
62,5,homer_simpson:marty
62,131,male_parishoner:rev_timothy_lovejoy
62,5,singers:homer_simpson
62,131,rev_timothy_lovejoy:bart_simpson
62,131,rev_timothy_lovejoy:ned_flanders:lisa_simpson:bart_simpson
62,5,bill:marty:homer_simpson
62,131,rev_timothy_lovejoy:groundskeeper_willie
62,5,woman:stooge_1:stooge_2:homer_simpson
62,131,groundskeeper_willie:rev_timothy_lovejoy:bart_simpson
62,25,homer_simpson:boring_guy:announcer
62,131,marge_simpson:lisa_simpson
62,25,commentator:homer_simpson:abraham_lincoln:lisa_simpson:marge_simpson
62,5,marge_simpson:homer_simpson:bart_simpson:god:lisa_simpson:rev_timothy_lovejoy
62,15,homer_simpson:moe_szyslak
62,5,ned_flanders:homer_simpson:flanders_family
62,1,flanders_family:homer_simpson:todd_flanders:ned_flanders:sailor
62,5,marge_simpson:bart_simpson:homer_simpson:announcer
62,131,rev_timothy_lovejoy:bart_simpson
62,5,homer_simpson:krusty_the_clown
62,136,homer_simpson:apu_nahasapeemapetilon
62,136,apu_nahasapeemapetilon:kearney_zzyzwicz:jamshed
62,5,ned_flanders:homer_simpson:bart_simpson:marge_simpson:krusty_the_clown:barney_gumble:chief_wiggum
62,269,lisa_simpson:homer_simpson
62,661,insurance_agent:homer_simpson
62,5,kent_brockman:chief_wiggum:homer_simpson:marge_simpson:ned_flanders:rev_timothy_lovejoy:apu_nahasapeemapetilon
62,131,god:benjamin_franklin:homer_simpson
63,3,lawyer:seymour_skinner:barker:nelson_muntz:martin_prince:bart_simpson:groundskeeper_willie:booth_man:homer_simpson:otto_mann:milhouse_van_houten
63,662,kearney_zzyzwicz:jimbo_jones:bart_simpson:milhouse_van_houten
63,663,caricaturist:lisa_simpson
63,664,seymour_skinner:homer_simpson:pilot:small_voice:ned_flanders:marge_simpson
63,5,homer_simpson:lisa_simpson:grampa_simpson
63,15,homer_simpson:moe_szyslak:barney_gumble:tv_father:jack_larson
63,15,homer_simpson:jack_larson:krusty_the_clown:tv_daughter:announcer:barney_gumble
63,5,lisa_simpson:marge_simpson:homer_simpson:bart_simpson
63,665,bitsy:ramona:lisa_simpson
63,5,lisa_simpson:marge_simpson:bart_simpson
63,667,lisa_simpson:owner
63,5,homer_simpson:bart_simpson
63,5,homer_simpson:bart_simpson:marge_simpson
