Id, Name, Year, MinPlayers, MaxPlayers, MinPlayTime, MaxPlayTime, PlayingTime, NumOwned, Age,
28738, Kamon, 2007, 2, 2, 15, 15, 15, 86, -1, 
25973, Kannibohne, 2006, 2, 2, 45, 45, 45, 319, -1, 
5953, Karambolage, 1995, 2, 4, 20, 30, 30, 296, -1, 
363, Katzenjammer Blues, 1998, 2, 6, 30, 30, 30, 951, -1, 
20829, Keesdrow, 2005, 2, 6, 60, 60, 60, 263, -1, 
212516, Keyper, 2017, 2, 4, 90, 120, 120, 2173, -1, 
4099, Keythedral, 2004, 2, 5, 60, 90, 90, 3357, -1, 
76883, Khan, 2010, 2, 4, 60, 60, 60, 533, -1, 
86340, Khan: the Golden Yurts, 2010, 2, 4, -1, -1, -1, 93, -1, 
30580, Khet 3D: Tower of Kadesh, 2008, 2, 2, -1, -1, -1, 344, -1, 
25572, Khet: Eye of Horus Beam Splitter, 2006, 2, 2, 20, 20, 20, 790, -1, 
25674, Khronos, 2006, 2, 5, 90, 90, 90, 2400, -1, 
23656, Kiki Ricky, 2006, 2, 4, 20, 20, 20, 346, -1, 
257, Kill Doctor Lucky, 1996, 3, 8, 45, 45, 45, 9355, -1, 
72848, Kill the Overlord, 2012, 4, 8, 45, 45, 45, 720, -1, 
2159, Kimbo, 1960, 2, 4, 45, 45, 45, 128, -1, 
173649, King Chocolate, 2015, 2, 5, 30, 60, 60, 382, -1, 
164247, King of New York: Monster Idol, 2014, 2, 6, 40, 40, 40, 841, -1, 
173362, King of New York: St. George Theater, 2015, 2, 6, 40, 40, 40, 233, -1, 
229, King of the Elves, 1999, 2, 6, 60, 60, 60, 2281, -1, 
147183, King of Tokyo: Halloween, 2013, 2, 6, 30, 30, 30, 12608, -1, 
98833, King of Tokyo: Promo Cards, 2011, 2, 6, 30, 30, 30, 3730, -1, 
154945, King of Tokyo: The Horde Promo Card, 2014, 2, 6, 30, 30, 30, 496, -1, 
6263, King's Breakfast, 2003, 3, 5, 15, 15, 15, 1736, -1, 
38417, The King's Caste, 2008, -1, -1, -1, -1, -1, 3, -1, 
39853, King's Cottage, 2003, 2, 4, 30, 30, 30, 7, -1, 
176400, The King's Men, 2015, 2, 5, 15, 45, 45, 40, -1, 
82449, King's Vineyard, 2010, 2, 4, 45, 45, 45, 429, -1, 
87821, Kingdom of Solomon, 2012, 2, 4, 60, 60, 60, 880, -1, 
33796, Klopf; Klopf!, 2007, 3, 8, 10, 10, 10, 13, -1, 
102, Klunker, 1999, 3, 5, 30, 30, 30, 1399, -1, 
12287, Knapp daneben, 2004, 2, 8, 15, 15, 15, 34, -1, 
1263, Knatsch, 2000, 2, 6, 30, 30, 30, 1427, -1, 
182, Knights of Charlemagne, 2006, 2, 4, 30, 30, 30, 932, -1, 
72673, Knights of Crylail, 2010, 2, 4, 45, 45, 45, 48, -1, 
3078, Knockabout, 2001, 2, 3, 20, 20, 20, 142, -1, 
135812, Knot Dice, 2016, 1, 4, 10, 20, 20, 348, -1, 
86040, Koekie Loeren, 2010, 2, 2, 15, 15, 15, 19, -1, 
32466, Kogworks, 2008, 2, 2, 30, 30, 30, 218, -1, 
82948, Konexi, 2010, 2, 4, -1, -1, -1, 370, -1, 
37461, Kraków 1325 AD, 2008, 4, 4, 45, 45, 45, 586, -1, 
48969, Kraków 1325 AD: 3-player expansion, 2009, 3, 3, 45, 45, 45, 259, -1, 
15600, Kreta, 2005, 2, 4, 60, 60, 60, 1116, -1, 
13172, Kung Fu Fighting, 2004, 2, 6, 30, 30, 30, 1124, -1, 
168839, Die Kutschfahrt zur Teufelsburg, 2006, 3, 10, 30, 30, 30, 1513, -1, 
145205, L'Aéropostale, 2013, 2, 5, 70, 70, 70, 289, -1, 
16153, Labyrinth Treasure Hunt, 2005, 2, 6, 30, 30, 30, 539, -1, 
42195, Labyrinth: The Duel, 2009, 1, 2, 15, 15, 15, 283, -1, 
4377, Ladybohn, 2002, 1, 5, 45, 45, 45, 480, -1, 
26946, Ladybohn: Manche mögen's heiss!, 2007, 3, 5, 60, 60, 60, 653, -1, 
14076, The Ladybug Game, 2004, 2, 4, 20, 20, 20, 301, -1, 
557, Laguna, 2000, 2, 4, 30, 30, 30, 268, -1, 
15882, Lalelu, 1998, 2, 2, 5, 5, 5, 16, -1, 
24245, Laser Battle (black/grey), 2006, 2, 2, -1, -1, -1, 370, -1, 
91034, Laser Chess, 2011, 2, 2, 30, 30, 30, 1511, -1, 
6862, Laska, 1911, 2, 2, 30, 30, 30, 140, -1, 
39927, Last Train to Wensleydale, 2009, 3, 4, 120, 120, 120, 1018, -1, 
33723, LeCardo, 2007, 2, 4, 20, 20, 20, 111, -1, 
140961, Leelawadee, 2013, 2, 4, 20, 20, 20, 110, -1, 
134033, Legacy: Forbidden Machines, 2013, 2, 4, 90, 90, 90, 626, -1, 
138186, Legacy: Forbidden Machines – Deep Vault, 2013, 2, 4, 90, 90, 90, 253, -1, 
119781, Legacy: Gears of Time, 2012, 2, 4, 60, 60, 60, 1496, -1, 
121086, Legacy: Gears of Time – Mini-Expansion, 2012, 2, 4, -1, -1, -1, 261, -1, 
41259, LEGO Ramses Pyramid, 2009, 2, 4, 20, 20, 20, 1210, -1, 
5322, LEGO Soccer, 2000, 2, 2, 10, 10, 10, 81, -1, 
13166, Let's Go Fishin', 1979, 1, 4, 10, 10, 10, 555, -1, 
39241, Letter, 2009, 2, 6, 60, 60, 60, 39, -1, 
63975, Level X, 2010, 2, 4, 20, 20, 20, 442, -1, 
19184, Lexio, 2006, 3, 5, 20, 20, 20, 564, -1, 
161383, LIE, 2015, 2, 6, 20, 20, 20, 1176, -1, 
153623, Limes, 2014, 1, 2, 20, 20, 20, 1469, -1, 
152229, Line or Colour, 2014, 2, 2, 10, 10, 10, 17, -1, 
36401, Lineage, 2008, 2, 2, 50, 50, 50, 26, -1, 
3406, Lines of Action, 1969, 2, 2, 20, 20, 20, 335, -1, 
3599, Link, 1969, 2, 4, 30, 30, 30, 19, -1, 
130008, La Loire, 2012, 1, 4, 90, 120, 120, 263, -1, 
9591, The Lone Ranger & Tonto, 1978, 2, 4, 10, 10, 10, 8, -1, 
187584, Loop Inc.: Expansion Cards, 2015, 1, 4, 45, -1, 45, 267, -1, 
187585, Loop Inc.: Expansion Tiles, 2015, 1, 4, 45, -1, 45, 259, -1, 
130912, The Lord of the Rings Dice Building Game, 2013, 2, 4, 30, 30, 30, 1340, -1, 
2449, Lord of the Rings: Friends & Foes, 2001, 2, 5, 90, 90, 90, 6076, -1, 
3819, Lord of the Rings: Sauron, 2002, 3, 6, 120, 120, 120, 4759, -1, 
72661, Lord of the Rings: The Black Gate, 2002, 2, 6, 60, 60, 60, 164, -1, 
1426, Lord of the Rings: The Search, 2001, 2, 2, 30, 30, 30, 2184, -1, 
9341, Lost Valley, 2004, 3, 4, 60, 60, 60, 2073, -1, 
1421, Lost Worlds: Amara Wintersword, 1983, 2, 2, 10, 10, 10, 1325, -1, 
127989, LOT, 2012, 2, 2, 20, 20, 20, 54, -1, 
5878, Loteria, 1887, 2, 10, 10, 10, 10, 138, -1, 
2348, Lotus, 1998, 2, 4, 20, 20, 20, 380, -1, 
165351, Louis XIV: The Favourite, 2009, 2, 4, 100, 100, 100, 278, -1, 
8394, Ludoviel, 2003, 1, 8, 45, 45, 45, 167, -1, 
3155, Lumberjack, 2002, 2, 5, 20, 20, 20, 248, -1, 
757, Lunatix Loop, 2000, 4, 6, -1, -1, -1, 71, -1, 
217083, LYNGK, 2017, 2, 2, 30, 60, 60, 1341, -1, 
872, M, 2000, 2, 6, 30, 30, 30, 668, -1, 
1, Die Macher, 2006, 3, 5, 240, 240, 240, 5415, -1, 
150930, Mad City, 2014, 1, 6, 20, 30, 30, 495, -1, 
764, Mad Gab, 1996, 2, 12, 45, 45, 45, 2775, -1, 
1604, The Mad Magazine Game, 1979, 2, 4, 60, 60, 60, 2406, -1, 
152388, Madeira Erweiterung: Der Erntehelfer, 2013, 2, 4, 120, 120, 120, 697, -1, 
217466, Mafiozoo, 2018, 2, 4, 60, 60, 60, 227, -1, 
28846, Magic Treasure and Sunshine Game, 1987, 2, 4, 15, 15, 15, 2, -1, 
24565, Magical Athlete, 2002, 4, 5, 60, 60, 60, 1081, -1, 
2771, Maginor, 2001, 2, 4, 45, 45, 45, 778, -1, 
90012, Das magische Labyrinth: Erweiterung, 2011, 2, 4, 20, 20, 20, 180, -1, 
5419, Magna Grecia, 2003, 2, 4, 90, 90, 90, 1157, -1, 
33156, Magnet, 2008, 2, 2, 30, 30, 30, 330, -1, 
34859, MagnetX, 2007, 1, 6, 15, 15, 15, 11, -1, 
67948, Mahjong Solitaire, 1981, 1, 1, 20, 20, 20, 19, -1, 
2322, Malefiz, 1960, 2, 6, 60, 60, 60, 1464, -1, 
12633, Mall World, 2004, 3, 5, 80, 80, 80, 629, -1, 
24775, Mamma, 2006, 2, 4, 75, 75, 75, 159, -1, 
4213, Mao, 2006, 3, 20, 60, 60, 60, 158, -1, 
24923, Margo, 2006, 2, 3, 20, 20, 20, 41, -1, 
29223, Marrakech, 2007, 2, 4, 30, 30, 30, 3131, -1, 
5178, Marrakesh, 2002, 2, 4, 20, 20, 20, 237, -1, 
19803, Martian Chess, 1995, 2, 4, 20, 20, 20, 227, -1, 
25423, Martian Coasters, 2006, 2, 5, -1, -1, -1, 514, -1, 
9108, Masquerade, 2003, 3, 5, 90, 90, 90, 832, -1, 
37738, Master Builder, 2008, 2, 4, 60, 60, 60, 761, -1, 
2392, Mastermind, 1971, 2, 2, 20, 20, 20, 7586, -1, 
38875, Masters of Trade, 2008, 2, 4, 90, 90, 90, 160, -1, 
40276, Masters of Venice, 2009, 2, 5, 90, 90, 90, 944, -1, 
39824, Mathrix, 2003, 1, 1, 10, 10, 10, 6, -1, 
35443, Matrix, 2003, 1, 1, 30, 30, 30, 8, -1, 
8126, Maya, 2003, 3, 5, 90, 90, 90, 948, -1, 
69545, Mecca, 2011, 2, 6, 30, 30, 30, 39, -1, 
296, Medieval Merchant, 1998, 2, 6, 60, 90, 90, 1491, -1, 
31069, Medievalia, 2007, 2, 4, 50, 50, 50, 529, -1, 
19846, Menhir, 2005, 2, 6, 15, 15, 15, 12, -1, 
69832, Mentis, 2013, 2, 2, 20, 20, 20, 24, -1, 
151042, Mentis: The Wolf, 2013, 2, 2, 20, 20, 20, 9, -1, 
34216, Meridian, 2006, 2, 2, -1, -1, -1, 13, -1, 
19301, Mesopotamia, 2005, 2, 4, 45, 45, 45, 2124, -1, 
150634, Metropolys: Extension Cards, 2008, 2, 4, 45, 45, 45, 289, -1, 
902, Meuterer, 2000, 3, 4, 60, 60, 60, 5380, -1, 
42704, Mi Tierra, 2010, 2, 4, 60, 60, 60, 118, -1, 
10660, Micropul, 2004, 1, 2, 30, 30, 30, 1058, -1, 
72667, Mijnlieff, 2010, 2, 2, 10, 10, 10, 365, -1, 
117914, Milestones, 2012, 2, 4, 60, 60, 60, 1559, -1, 
135090, Minoa, 2014, 2, 4, 45, 45, 45, 24, -1, 
30944, Miracle Five, 2007, 2, 2, -1, -1, -1, 58, -1, 
94140, Mirror; Mirror, 2011, 2, 2, 20, 30, 30, 178, -1, 
6980, Mission Command Sea, 2003, 2, 2, 10, 10, 10, 664, -1, 
1565, Mississippi Queen: The Black Rose, 1998, 2, 6, 45, 45, 45, 1734, -1, 
214123, Moa, 2018, 2, 5, 45, 60, 60, 329, -1, 
4106, Moderne Zeiten, 2002, 3, 5, 45, 45, 45, 322, -1, 
73091, Momentum, 2010, 2, 3, 15, 15, 15, 33, -1, 
33172, Monastery, 2008, 2, 4, 60, 60, 60, 510, -1, 
17211, Monkey Arena, 2005, 2, 8, 45, 45, 45, 121, -1, 
1420, Monopoly Express, 2007, 2, 4, 20, 20, 20, 1601, -1, 
64706, Monopoly Free Parking Mini Game, 2009, 2, 4, 15, 15, 15, 136, -1, 
64611, Monopoly Get Out of Jail Mini Game, 2009, 2, 4, 10, 10, 10, 103, -1, 
8638, Monopoly Junior: Travel Edition, 1991, 2, 4, 30, 30, 30, 77, -1, 
7098, Monopoly: Deluxe Edition, 1995, 2, 10, 180, 180, 180, 2164, -1, 
5029, Monopoly: Star Wars Episode I, 1999, 2, 8, 120, 120, 120, 1180, -1, 
26696, Monopoly: Star Wars Limited Collector's Edition, 1997, 2, 8, 60, 60, 60, 2407, -1, 
684, Monopoly: The Card Game, 2000, 2, 6, 30, 30, 30, 1261, -1, 
24764, Monopoly: The Mega Edition, 2006, 2, 8, 90, 90, 90, 777, -1, 
29676, Monopoly: Tropical Tycoon DVD Game, 2007, 3, 5, 180, 180, 180, 507, -1, 
5243, Montage, 2011, 4, 4, 60, 60, 60, 368, -1, 
8541, Montezuma, 1978, 2, 2, 10, 10, 10, 28, -1, 
198280, Morphogea: a modular hex map for Power Grid (Fan expansion to Power Grid), 2006, 2, 6, -1, -1, -1, 2, -1, 
35011, Moscow Ice, 2004, 2, 4, 30, 30, 30, 7, -1, 
23598, Mother Sheep, 2006, 2, 6, 20, 30, 30, 258, -1, 
146, The Motley Fool's Buy Low; Sell High, 2005, 2, 4, 60, 60, 60, 1183, -1, 
147624, Mount Everest, 2013, 2, 5, 90, 90, 90, 735, -1, 
78954, Mousquetaires du Roy, 2010, 1, 5, 75, 75, 75, 1550, -1, 
30941, Mr. Jack: Die Kutsche, 2007, 2, 2, 30, 30, 30, 638, -1, 
27616, Multilingo, 2006, 1, 4, 30, 30, 30, 23, -1, 
167322, Mushrooms, 2014, 2, 4, 30, 30, 30, 9, -1, 
2571, Mutabohn, 2001, 2, 7, 60, 60, 60, 368, -1, 
38975, Mutton, 2009, 2, 2, 30, 30, 30, 62, -1, 
30762, Mykerinos: The Nile, 2007, 2, 4, 45, 45, 45, 882, -1, 
61315, Myriath, 2013, 2, 4, 20, 20, 20, 14, -1, 
83750, Myrmidons, 2013, 2, 2, 15, 15, 15, 14, -1, 
143208, Myrmidons Expansion, 2013, 2, 2, 30, 30, 30, 3, -1, 
1959, Myst, 1998, 2, 6, 30, 30, 30, 213, -1, 
2342, Mystery Mansion, 1984, 3, 4, 90, 90, 90, 638, -1, 
249514, Mystic Vale:  Twilight Garden, 2018, 2, 4, 45, 60, 60, 699, -1, 
242301, Mystic Vale: Conclave, 2018, 5, 6, 45, 60, 60, 997, -1, 
229980, Mystic Vale: Mana Storm, 2017, 2, 4, 45, 60, 60, 1809, -1, 
228873, Mystic Vale: Shard Eater, 2017, 2, 4, 45, 60, 60, 447, -1, 
232946, Mystic Vale: Sunshard Glebe, 2017, 2, 4, 45, 45, 45, 491, -1, 
207591, Mystic Vale: Vale of Magic, 2016, 2, 4, 45, 60, 60, 3225, -1, 
220502, Mystic Vale: Vale of the Wild, 2017, 2, 4, 45, 45, 45, 2524, -1, 
158701, Mystique Pillars, 2014, 2, 6, -1, -1, -1, 4, -1, 
534, N.Y. Chase, 1999, 3, 6, 45, 45, 45, 1080, -1, 
21346, Nannon, 2004, 2, 2, 5, 5, 5, 14, -1, 
143703, NanoBot Battle Arena, 2014, 2, 8, 30, 30, 30, 145, -1, 
3154, Nautilus, 2002, 2, 4, 120, 120, 120, 2386, -1, 
10819, Navia Dratp - Starter Set 1, 2004, 2, 2, 30, 30, 30, 958, -1, 
46538, Navia Dratp: Resurgence, 2005, 2, 2, 60, 60, 60, 74, -1, 
46539, Navia Dratp: Unleashed Darkness, 2004, 2, 2, 60, 60, 60, 136, -1, 
35435, Nefertiti, 2008, 3, 4, 45, 45, 45, 1859, -1, 
58980, Nefertiti Expansion, 2009, 2, 5, 45, 45, 45, 557, -1, 
96974, Nefertiti: La Barque Solaire, 2010, 3, 4, 45, 45, 45, 46, -1, 
32944, Neue Heimat, 2007, 2, 5, 45, 45, 45, 521, -1, 
12681, Neuland, 2008, 2, 4, 100, 100, 100, 2090, -1, 
6978, Neutron, 1978, 2, 2, 10, 10, 10, 60, -1, 
2301, The New Dungeon!, 1989, 1, 6, 45, 45, 45, 826, -1, 
20235, Niagara: Diamond Joe, 2005, 3, 5, 45, 45, 45, 1013, -1, 
40213, Nile, 2010, 2, 5, 30, 30, 30, 362, -1, 
87929, NinjaGO, 2011, 2, 2, 15, 15, 15, 54, -1, 
13436, Nino Conillo, 2004, 2, 5, 10, 15, 15, 175, -1, 
63672, Nocturna, 2010, 3, 5, 30, 30, 30, 33, -1, 
75091, Norenberc, 2010, 2, 5, 90, 90, 90, 1084, -1, 
165350, Notre Dame: The New Persons, 2009, 2, 5, 60, 60, 60, 581, -1, 
21754, Nottingham, 2006, 3, 7, 30, 30, 30, 2081, -1, 
231567, Now Boarding, 2018, 2, 5, 30, 60, 60, 1245, -1, 
234277, Nusfjord, 2017, 1, 5, 20, 100, 100, 2765, -1, 
14017, Oceania, 2004, 1, 2, 10, 30, 30, 1393, -1, 
130961, Octalion, 2013, 2, 4, 15, 15, 15, 10, -1, 
450, Octi, 1999, 2, 4, 10, 30, 30, 580, -1, 
5281, Octiles, 2003, 2, 4, 60, 60, 60, 434, -1, 
85800, Octopus' Garden, 2011, 2, 4, 45, 45, 45, 515, -1, 
134041, Octopus' Garden: Boxer Crab, 2012, 2, 4, 30, 30, 30, 48, -1, 
124220, Octopus' Garden: Coconut Octopus, 2012, 2, 4, 30, 30, 30, 83, -1, 
134038, Octopus' Garden: Crown of Thorns, 2012, 2, 4, 30, 30, 30, 48, -1, 
121274, Octopus' Garden: Diver, 2012, 2, 4, 30, 30, 30, 59, -1, 
134040, Octopus' Garden: Large Harlequin Shrimp, 2012, 2, 4, 30, 30, 30, 45, -1, 
119363, Octopus' Garden: Parrot Fish, 2012, 2, 4, 30, 30, 30, 133, -1, 
134042, Octopus' Garden: Research Sub, 2012, 2, 4, 30, 30, 30, 45, -1, 
134039, Octopus' Garden: Shark, 2012, 2, 4, 30, 30, 30, 46, -1, 
110160, Old Men of the Forest, 2011, 3, 4, 30, 30, 30, 337, -1, 
13551, Oltre Mare, 2004, 2, 5, 60, 60, 60, 3807, -1, 
4607, Omnigon, 1990, 2, 2, 10, 10, 10, 74, -1, 
24773, On the Underground, 2006, 2, 5, 60, 60, 60, 1986, -1, 
131047, Onager, 2012, 2, 2, 20, 20, 20, 26, -1, 
41107, Onexeno, 2008, 1, 7, 20, 20, 20, 102, -1, 
219326, Onitama: Sensei's Path, 2017, 2, 2, 10, 30, 30, 3353, -1, 
151275, Ophir, 2015, 2, 4, 45, 60, 60, 502, -1, 
111193, Ora et Labora: Loamy Landscape, 2011, 1, 4, 120, 120, 120, 713, -1, 
9792, Oriente, 2004, 4, 12, 20, 30, 30, 1377, -1, 
3021, Origins, 1995, 2, 6, 30, 30, 30, 183, -1, 
27380, Origo, 2007, 2, 5, 60, 60, 60, 654, -1, 
171905, Orléans: Deluxe Edition, 2015, 2, 5, 90, 90, 90, 2528, -1, 
184018, Orléans: Neue Ortskarten N°2, 2015, 2, 5, -1, -1, -1, 1974, -1, 
185922, Orléans: Neue Ortskarten N°3, 2015, 2, 5, -1, -1, -1, 1939, -1, 
211082, Orléans: Neue Ortskarten N°4, 2016, 2, 4, 90, 90, 90, 1762, -1, 
166842, Orléans: Tavern & Depot, 2014, -1, -1, -1, -1, -1, 992, -1, 
149970, Outer Earth, 2013, 2, 4, 60, 60, 60, 181, -1, 
14189, Outfox, 2004, 2, 3, 15, 15, 15, 59, -1, 
5609, Oxford Dilemma, 1998, 2, 6, 90, 90, 90, 121, -1, 
95679, Oz, 2011, 2, 4, 30, 30, 30, 115, -1, 
27228, P.U. The Guessing Game of Smells, 2006, 2, 6, 60, 60, 60, 16, -1, 
8893, Pac Man Magnetic Maze, 1982, 1, 1, 10, 10, 10, 10, -1, 
4907, PAC-MAN Game, 1982, 2, 4, 20, 20, 20, 770, -1, 
6803, Pacru, 2005, 2, 4, 45, 45, 45, 120, -1, 
37441, Pala, 2012, 3, 5, 30, 30, 30, 262, -1, 
3771, Palabra, 2002, 2, 6, 30, 30, 30, 354, -1, 
40417, Der Palast von Eschnapur, 2009, 2, 4, 60, 60, 60, 224, -1, 
12183, Pan-Kai, 1960, 2, 2, 10, 10, 10, 23, -1, 
131287, Panamax, 2014, 2, 4, 100, 100, 100, 4499, -1, 
22802, Pandabo, 2005, 2, 4, 15, 15, 15, 46, -1, 
571, Papua, 1992, 3, 6, 60, 60, 60, 131, -1, 
161297, Paradox, 2016, 2, 4, 40, 120, 120, 709, -1, 
177566, Parkies, 2015, 2, 6, 40, 60, 60, 97, -1, 
21286, Parlay, 2006, 2, 6, 30, 30, 30, 260, -1, 
12171, Le Passe-Trappe, 2003, 2, 2, 10, 10, 10, 410, -1, 
125050, Pay Dirt, 2014, 2, 5, 90, 90, 90, 1092, -1, 
157922, Pay Dirt: Old Timer; 1899er Mini-Expansion, 2014, 2, 5, -1, -1, -1, 324, -1, 
157921, Pay Dirt: Spectral Mini-Expansion, 2014, 2, 5, -1, -1, -1, 318, -1, 
157814, Pay Dirt: The Last Frontier Mini Expansion, 2014, 2, 5, -1, -1, -1, 320, -1, 
22347, Pecking Order, 2006, 2, 2, 20, 20, 20, 1260, -1, 
40171, Peeper, 2008, 2, 6, 30, 30, 30, 40, -1, 
230358, Penny Papers Adventures: The Temple of Apikhabou, 2018, 1, 99, 20, 20, 20, 393, -1, 
1295, Pente, 1977, 2, 2, 30, 30, 30, 4449, -1, 
166298, Peptide: A Protein Building Game, 2014, 2, 6, 40, 40, 40, 624, -1, 
72644, Perplexus, 2001, 1, 1, -1, 30, 30, 704, -1, 
30367, Perry Rhodan: The Cosmic League, 2010, 2, 2, 30, 30, 30, 2484, -1, 
916, Pete the Pirate, 2000, 2, 4, 30, 30, 30, 195, -1, 
1989, The Peter Principle Game, 1973, 2, 4, 60, 60, 60, 143, -1, 
210274, Petrichor, 2018, 1, 4, 20, 80, 80, 1643, -1, 
225581, Petrichor: Flowers, 2018, 1, 5, -1, -1, -1, 960, -1, 
247711, Petrichor: Promo Tiles, 2018, 1, 4, 20, 80, 80, 545, -1, 
21488, Petteia, -100, 2, 2, 20, 20, 20, 75, -1, 
28620, Phoenicia, 2007, 2, 5, 90, 90, 90, 2030, -1, 
37371, Piece o' Cake, 2008, 2, 5, 20, 20, 20, 2045, -1, 
24319, Piece Packing Pirates, 2004, 1, 1, 40, 40, 40, 23, -1, 
41227, Piecepack Fan Tan, 2009, 2, 4, 2, 2, 2, 3, -1, 
244505, Pikoko, 2018, 3, 5, 30, 30, 30, 279, -1, 
40831, The Pillars of the Earth: Builders Duel, 2009, 2, 2, 45, 45, 45, 2397, -1, 
171136, Pingo Pingo, 2015, 2, 5, 15, 15, 15, 917, -1, 
23489, Pinguin-Parade, 1993, 2, 4, 30, 30, 30, 7, -1, 
21955, Pink Treehouse, 2009, 2, 4, 20, 20, 20, 1818, -1, 
232520, Pioneers, 2017, 2, 4, 60, 60, 60, 1069, -1, 
14035, Piranha Pedro, 2004, 2, 6, 30, 30, 30, 743, -1, 
124047, Pirate Dice: Voyage on the Rolling Seas, 2012, 2, 4, 30, 60, 60, 901, -1, 
41123, Pirate Versus Pirate, 2010, 2, 3, 20, 20, 20, 465, -1, 
151, Piratenbillard, 1959, 2, 4, 15, 15, 15, 250, -1, 
30548, Pisa, 1997, 1, 4, 15, 15, 15, 16, -1, 
92838, Pitch'n Dunk, 2012, 2, 2, 20, 20, 20, 72, -1, 
173670, Pitch'n Goal, 2014, 2, 2, 20, 60, 60, 15, -1, 
207090, PitchCar Extension 6: No Limit, 2016, 2, 8, 30, -1, 30, 466, -1, 
99808, Pizza Theory, 2012, 2, 3, 10, 15, 15, 561, -1, 
1890, Plateau, 1986, 2, 2, 45, 45, 45, 157, -1, 
10573, Poison Pot, 2003, 2, 3, 10, 10, 10, 102, -1, 
23970, Pokémon Master Trainer Game, 2005, 2, 4, 45, 45, 45, 113, -1, 
8084, Polygon, 1998, 2, 4, 30, 30, 30, 84, -1, 
27172, Ponte del Diavolo, 2007, 2, 2, 25, 25, 25, 1303, -1, 
27356, Portobello Market, 2007, 2, 4, 35, 35, 35, 2845, -1, 
105624, Poseidon's Kingdom, 2011, 2, 4, 60, 60, 60, 1268, -1, 
203542, Potion Explosion: The Fifth Ingredient, 2017, 2, 4, 30, 60, 60, 2351, -1, 
38997, Power Grid - Flux-Generator, 2008, 2, 6, 120, 120, 120, 2477, -1, 
88491, Power Grid: BGG Promo Card Set, 2011, 2, 6, 120, 120, 120, 3165, -1, 
232004, Power Grid: Fabled Expansion, 2017, 2, 6, 120, 120, 120, 1053, -1, 
108667, Power Grid: The Robots, 2011, 2, 5, 120, 120, 120, 5752, -1, 
111144, Power Grid: Theme Park, 2011, 2, 6, 120, 120, 120, 1581, -1, 
84462, Power Grid: Warehouse, 2010, 2, 6, 120, 120, 120, 1731, -1, 
222821, Powerships, 2018, 2, 7, 20, 30, 30, 386, -1, 
29485, Ppolf, 2004, 1, 10, 30, 30, 30, 5, -1, 
152174, Pressure Cooker, 2014, 2, 4, 45, 45, 45, 312, -1, 
6549, Pretty Pretty Princess, 1990, 2, 4, 20, 20, 20, 462, -1, 
3528, Priceless, 1996, 2, 4, 45, 45, 45, 212, -1, 
124, Primordial Soup, 2004, 3, 4, 90, 90, 90, 5108, -1, 
165358, The Princes of Florence: The Muse and the Princess, 2009, 2, 5, 90, 90, 90, 369, -1, 
19650, Il Principe, 2005, 2, 5, 60, 60, 60, 1986, -1, 
201478, Problem Picnic: Attack of the Ants, 2017, 2, 4, 20, 30, 30, 358, -1, 
215563, Problem Picnic: Attack of the Ants – Mini-Expansion, 2016, 2, 4, 20, 30, 30, 96, -1, 
229644, Problem Picnic: Attack of the Ants – Picnic Basket Promo, 2017, 2, 4, 30, -1, 30, 35, -1, 
229645, Problem Picnic: Attack of the Ants – Second Chance Promo, 2017, 2, 4, 30, -1, 30, 36, -1, 
19665, Project Kells: Sacred Hill; High Kings of Tara  & Poisoned Chalice, 2004, 2, 2, 30, 30, 30, 690, -1, 
39635, Prolix, 2010, 1, 5, 30, 30, 30, 582, -1, 
3228, Pueblo, 2002, 2, 4, 60, 60, 60, 2158, -1, 
159761, Puerto Rico: Expansion II – The Nobles, 2009, 2, 5, 90, 90, 90, 913, -1, 
18284, Pulling Strings, 2003, 2, 2, 15, 15, 15, 30, -1, 
13745, Puluc, 2003, 2, 2, -1, -1, -1, 42, -1, 
123607, Puzzle Strike (Third Edition), 2012, 2, 4, 20, 20, 20, 2103, -1, 
123609, Puzzle Strike Shadows, 2012, 2, 4, 20, 20, 20, 1089, -1, 
134205, Puzzle Strike: Promo Chips, 2012, 2, 4, 20, 20, 20, 615, -1, 
1419, Pylos, 1994, 2, 2, 10, 10, 10, 2016, -1, 
12711, Quaak!, 1994, 2, 2, 5, 5, 5, 10, -1, 
149799, Quantum: The Void, 2013, 2, 4, 30, 30, 30, 640, -1, 
133565, Quarriors! Key Master Lord of the Quarry Promo Card, 2012, 2, 4, 30, 30, 30, 452, -1, 
155702, Quarriors! Light vs. Dark, 2014, 2, 4, 30, 30, 30, 1413, -1, 
115098, Quarriors! Quarmageddon, 2012, 2, 4, 30, 30, 30, 5722, -1, 
126004, Quarriors! Quarmageddon Multiplying Mischievous Imp Promo Card, 2012, 2, 4, -1, -1, -1, 670, -1, 
137496, Quarriors! Quartifacts, 2013, 2, 4, 30, 30, 30, 3082, -1, 
103610, Quarriors! Quaxos Promo Cards, 2011, 2, 4, 30, 30, 30, 2043, -1, 
128709, Quarriors! Quest of the Qladiator, 2012, 2, 4, 30, 30, 30, 3298, -1, 
106895, Quarriors! Rise of the Demons, 2011, 2, 4, 30, 30, 30, 4505, -1, 
115912, Quarriors! X-Mas Promo Cards, 2011, 2, 4, 30, 30, 30, 293, -1, 
109633, Québec: Hitchcock à Québec, 2011, 2, 5, 90, 90, 90, 209, -1, 
